user_id;object_id;rating
41639;154112;10
41639;169540;10
41639;180972;10
41639;180973;10
41639;181982;10
41639;182234;10
41639;182785;10
41639;192152;8
41639;192209;9
41639;197596;6
41639;200783;7
41639;202377;9
41639;276522;10
41655;5615;9
41655;5616;10
41655;8359;10
41655;18193;10
41655;56606;8
41655;73928;7
41655;81707;10
41655;82081;9
41655;82095;8
41655;95700;10
41655;95902;9
41655;131163;10
41655;134849;9
41655;136236;9
41655;153639;10
41655;168287;10
41655;262532;10
41676;9729;4
41676;9991;9
41676;23830;10
41676;40413;10
41676;54352;5
41676;79081;8
41676;79183;3
41676;101558;10
41676;109993;10
41676;111663;10
41676;111666;10
41676;130521;2
41676;136033;10
41676;157806;10
41676;158964;8
41676;159904;10
41676;162665;7
41676;235212;10
41676;248102;10
41676;250354;10
41676;250454;10
41676;262817;10
41681;80765;7
41681;83425;9
41681;91712;8
41681;99483;6
41681;108424;8
41681;192268;9
41697;54811;7
41697;55508;7
41697;100688;7
41697;226473;8
41697;227869;8
41713;9813;8
41713;47553;9
41713;81947;8
41713;83597;9
41713;99934;9
41713;139168;10
41713;262532;7
41714;93777;5
41714;93915;7
41714;93965;6
41714;94122;5
41714;94297;5
41714;97172;8
41714;208247;8
41714;262803;5
41731;56827;9
41731;91328;9
41731;115953;10
41731;136588;10
41731;161995;9
41731;180925;9
41731;182805;10
41733;9925;3
41733;10645;8
41733;10734;9
41733;41007;9
41733;90833;7
41733;121790;5
41733;144131;10
41733;164648;5
41733;180845;6
41745;44253;7
41745;54741;8
41745;55741;5
41745;106862;8
41745;202229;7
41747;56776;7
41747;80724;8
41747;93695;9
41747;94051;8
41747;133050;8
41747;138680;9
41747;151161;8
41747;151587;8
41747;151652;7
41747;151708;8
41764;91086;8
41764;119458;8
41764;186445;10
41776;95885;7
41776;138862;7
41776;160678;9
41776;191512;6
41779;47392;7
41779;55569;9
41779;77219;5
41779;103244;7
41779;108557;5
41779;115142;5
41779;115288;9
41779;138237;9
41779;202325;8
41797;5472;8
41797;9880;7
41797;24540;8
41797;28264;10
41797;30191;4
41797;36519;8
41797;46106;1
41797;74201;8
41797;74613;4
41797;83256;7
41797;84798;4
41797;96260;7
41797;101733;4
41797;116006;9
41797;248082;10
41797;248138;7
41797;248150;8
41797;262803;5
41802;7891;9
41802;11187;9
41802;30454;8
41802;45506;7
41802;54352;7
41802;55446;7
41802;91031;7
41802;91045;7
41802;94080;8
41802;94646;8
41802;94806;9
41802;94891;9
41802;95150;5
41802;95527;8
41802;101060;8
41802;101335;9
41802;106447;7
41802;106628;7
41802;111664;7
41802;111754;8
41802;115969;7
41802;135612;6
41802;136044;7
41802;138308;7
41802;138712;8
41802;139508;7
41802;253943;8
41808;6338;8
41808;7953;8
41808;24378;8
41808;46689;8
41808;47608;7
41808;47642;8
41808;54352;6
41808;74229;9
41808;123669;7
41808;152788;8
41808;202370;7
41823;23588;10
41823;76199;8
41823;76755;10
41823;82576;6
41823;83392;7
41823;87686;10
41823;101140;10
41823;101223;8
41823;101528;5
41823;101627;9
41823;107197;3
41823;110751;6
41823;119458;6
41823;152766;7
41823;152869;6
41823;172479;3
41823;237205;1
41836;52550;9
41836;53741;8
41836;54243;9
41836;54976;9
41836;55132;8
41836;55141;7
41836;77804;8
41836;78266;7
41836;79142;10
41836;95815;8
41836;103568;9
41836;103601;10
41836;103636;8
41836;103660;9
41836;103707;8
41836;103776;9
41836;103810;7
41836;103952;9
41836;104523;10
41836;104549;10
41836;104836;10
41836;124494;7
41836;124515;7
41836;138862;9
41836;159558;10
41836;164433;9
41836;197053;9
41836;209850;10
41836;231743;9
41836;231781;8
41939;7606;7
41939;16226;8
41939;22544;8
41939;108616;8
41939;138306;6
41939;169813;9
41939;268744;9
41987;82320;7
42003;11473;7
42003;27359;9
42003;47647;8
42003;74020;8
42003;83555;5
42003;100554;6
42003;108408;5
42003;108822;5
42003;116280;6
42003;138818;8
42003;192451;8
42017;6338;9
42017;6395;10
42017;7062;9
42017;7635;10
42017;9445;8
42017;9637;8
42017;10190;8
42017;10645;8
42017;13782;10
42017;21656;8
42017;24163;10
42017;24534;9
42017;41007;9
42017;41648;9
42017;42330;9
42017;43039;9
42017;46010;9
42017;46106;7
42017;47263;9
42017;47390;9
42017;47392;8
42017;47642;9
42017;54811;5
42017;54940;10
42017;55569;10
42017;73175;10
42017;74084;8
42017;74098;10
42017;76936;9
42017;78405;7
42017;82840;10
42017;83349;10
42017;83650;10
42017;84270;10
42017;91125;9
42017;91402;9
42017;95247;8
42017;97171;10
42017;97511;10
42017;101335;10
42017;107788;10
42017;107818;10
42017;108312;9
42017;108476;9
42017;111262;8
42017;115288;10
42017;126434;9
42017;134276;10
42017;134285;10
42017;136116;10
42017;138669;8
42017;138834;8
42017;139154;5
42017;139341;10
42017;139869;8
42017;141093;9
42017;152992;9
42017;153452;9
42017;153620;9
42017;159497;8
42017;169269;10
42017;169637;9
42017;169760;9
42017;170047;7
42017;170117;9
42017;192152;10
42017;192208;10
42017;197596;10
42017;202175;9
42017;202294;9
42017;202547;10
42017;248102;10
42017;248104;10
42017;248173;10
42017;249568;10
42027;3800;6
42027;7745;9
42027;10169;10
42027;10718;9
42027;10733;7
42027;10734;10
42027;10745;5
42027;13613;8
42027;13614;9
42027;13616;8
42027;13617;7
42027;13618;7
42027;13633;10
42027;13634;8
42027;13726;7
42027;13875;8
42027;13901;8
42027;13902;9
42027;13903;8
42027;13904;8
42027;13949;8
42027;13950;8
42027;13951;8
42027;14000;8
42027;28154;9
42027;28157;9
42027;30037;7
42027;41386;9
42027;42140;8
42027;42331;8
42027;45291;9
42027;45343;9
42027;45501;9
42027;45649;9
42027;45767;9
42027;45808;9
42027;45884;7
42027;45955;9
42027;46070;9
42027;47586;8
42027;47598;9
42027;54352;9
42027;54400;10
42027;54940;10
42027;55852;9
42027;55898;8
42027;56356;7
42027;56738;7
42027;56862;7
42027;56963;8
42027;57399;8
42027;73743;7
42027;78820;8
42027;91142;6
42027;95457;9
42027;95670;6
42027;96249;8
42027;97171;9
42027;97470;9
42027;97511;10
42027;100262;10
42027;100578;8
42027;101035;9
42027;101231;6
42027;101317;9
42027;105881;10
42027;106168;8
42027;106658;10
42027;107568;6
42027;108103;7
42027;108427;8
42027;108429;8
42027;108476;7
42027;108548;8
42027;108707;9
42027;110084;7
42027;111322;9
42027;111566;8
42027;111654;8
42027;112711;8
42027;114697;10
42027;115913;8
42027;117066;7
42027;118104;10
42027;119259;7
42027;119439;9
42027;119464;8
42027;123822;6
42027;123987;6
42027;124442;6
42027;132878;9
42027;132964;8
42027;133061;9
42027;133097;10
42027;134613;10
42027;135489;9
42027;139267;6
42027;139508;7
42027;139630;6
42027;152635;9
42027;153998;8
42027;154068;7
42027;155917;8
42027;164567;8
42027;165104;7
42027;165823;7
42027;165849;8
42027;165988;9
42027;166016;9
42027;166091;9
42027;169269;8
42027;182666;8
42027;200920;10
42027;202340;9
42027;217714;10
42027;248102;9
42027;248104;9
42027;248173;9
42027;262803;8
42037;7745;10
42037;10645;9
42037;11718;9
42037;11802;6
42037;14677;9
42037;14925;10
42037;23409;9
42037;45584;9
42037;46298;9
42037;47222;9
42037;47471;9
42037;54630;8
42037;54666;10
42037;55158;9
42037;55568;8
42037;56088;8
42037;56383;9
42037;57029;10
42037;73549;9
42037;73832;10
42037;76532;9
42037;76565;9
42037;78242;10
42037;80724;10
42037;88614;10
42037;90417;8
42037;90486;8
42037;95780;9
42037;97172;8
42037;100264;8
42037;101059;8
42037;101310;7
42037;108542;7
42037;110061;8
42037;112035;7
42037;113302;10
42037;113510;9
42037;113760;8
42037;114349;9
42037;114988;9
42037;115216;8
42037;115504;10
42037;116102;7
42037;116617;9
42037;117517;8
42037;119306;10
42037;119458;6
42037;121556;7
42037;124418;8
42037;128423;8
42037;128662;7
42037;133061;9
42037;135300;8
42037;135909;9
42037;136422;7
42037;136479;7
42037;138263;8
42037;138907;9
42037;138929;10
42037;139059;9
42037;139346;10
42037;139545;7
42037;151341;8
42037;151418;10
42037;151433;9
42037;151587;8
42037;151652;8
42037;151708;8
42037;152052;9
42037;152452;7
42037;153141;9
42037;153620;7
42037;156159;10
42037;159394;9
42037;159497;9
42037;160324;7
42037;161995;7
42037;166417;9
42037;166428;8
42037;166705;9
42037;169269;8
42037;169540;10
42037;169541;8
42037;169542;9
42037;169947;9
42037;180973;9
42037;181238;8
42037;181292;10
42037;181407;8
42037;191828;9
42037;218735;8
42037;218738;8
42037;225008;9
42037;253627;9
42058;4145;10
42058;53564;8
42062;55648;7
42062;138714;8
42099;82840;10
42099;123612;10
42099;164295;10
42099;164847;9
42099;169209;10
42099;181205;10
42099;232377;9
42099;254015;8
42099;262685;8
42099;275960;7
42109;98386;10
42109;111755;5
42112;7062;10
42112;9839;8
42112;12894;10
42112;47579;10
42112;54352;8
42112;55508;6
42112;55570;6
42112;55572;7
42112;56804;9
42112;57048;6
42112;72153;8
42112;76824;7
42112;79777;10
42112;81628;8
42112;83283;6
42112;83352;7
42112;83408;7
42112;83650;9
42112;101225;9
42112;101971;8
42112;123996;8
42112;127704;9
42112;128231;9
42112;135573;9
42112;138524;4
42112;138915;7
42112;155917;9
42112;203555;5
42112;205538;10
42116;41007;7
42116;45808;8
42116;45809;5
42116;47162;9
42116;56439;6
42116;73743;5
42116;79183;8
42116;95398;8
42116;108002;5
42116;108068;5
42116;108161;5
42116;108387;5
42116;108428;8
42116;117007;5
42116;124232;5
42116;133062;9
42116;133097;9
42116;135295;8
42116;139244;9
42116;158981;5
42116;165026;9
42116;192264;8
42136;11187;9
42136;27326;8
42136;45955;7
42136;94285;8
42136;94546;5
42136;101235;7
42136;114392;8
42136;153315;8
42136;182481;8
42149;10190;10
42149;10718;7
42149;22408;7
42149;24184;7
42149;30191;8
42149;72153;9
42149;74264;8
42149;82320;8
42149;83650;8
42149;101255;9
42149;181292;7
42149;203767;8
42149;215457;5
42151;207272;7
42207;83236;5
42207;226473;9
42207;227869;9
42244;55569;10
42244;73743;8
42244;101670;1
42244;108253;9
42244;115718;9
42259;13875;10
42259;14677;10
42259;28264;10
42259;42533;8
42259;52550;10
42259;54663;10
42259;77927;10
42259;83359;10
42259;90037;10
42259;91014;10
42259;91169;5
42259;94132;10
42259;101588;7
42259;154046;10
42259;166705;10
42259;208821;10
42278;8206;4
42278;42140;8
42278;45343;5
42278;47614;3
42278;56449;4
42278;73970;5
42278;74570;9
42278;75288;5
42278;81729;4
42278;83634;9
42278;119507;5
42278;151879;8
42278;164648;9
42278;248104;8
42278;248117;8
42278;248173;7
42318;54225;5
42318;138848;8
42343;12519;9
42343;95683;8
42343;96040;7
42343;100532;8
42343;101120;8
42343;123792;8
42343;168165;9
42352;68202;10
42352;68203;10
42352;71397;10
42352;78478;9
42352;80270;10
42352;99327;8
42352;101623;10
42352;124087;10
42352;136479;8
42352;139160;10
42352;139678;8
42352;150114;10
42352;151769;10
42352;151896;10
42352;153459;10
42352;169541;10
42352;203668;10
42352;250574;10
42352;265234;4
42375;82064;5
42375;90827;9
42375;90935;6
42375;96248;9
42375;108316;6
42375;181854;9
42375;181856;9
42384;53785;8
42384;53820;6
42384;54271;7
42384;54483;9
42384;54595;7
42384;54671;6
42384;55410;8
42384;77151;6
42384;77374;6
42384;77375;6
42384;77376;6
42384;77377;4
42384;93932;8
42384;104657;7
42384;114078;7
42384;115164;7
42384;118079;7
42384;118164;8
42384;132982;6
42384;135743;8
42384;137066;7
42384;165445;7
42384;169525;9
42384;208868;6
42384;209442;9
42384;231743;10
42384;231769;8
42384;231781;9
42386;11695;7
42386;25692;8
42386;55581;5
42386;57029;10
42386;91712;10
42386;94208;8
42386;94485;8
42386;100346;9
42386;113510;10
42386;114649;10
42386;114948;10
42386;118874;6
42386;133452;9
42386;138680;10
42386;139341;5
42386;253984;10
42403;5368;10
42403;9745;10
42403;11180;10
42403;11441;10
42403;12444;10
42403;12763;9
42403;28141;10
42403;28249;9
42403;42206;8
42403;43039;9
42403;47371;9
42403;53668;10
42403;57327;9
42403;73549;10
42403;73743;10
42403;74229;9
42403;75747;9
42403;81645;10
42403;81683;9
42403;81690;10
42403;83392;9
42403;91228;10
42403;93798;9
42403;95416;7
42403;95764;9
42403;95765;9
42403;99370;9
42403;100418;9
42403;100554;9
42403;100578;10
42403;100654;9
42403;101059;10
42403;101140;9
42403;101223;9
42403;101283;9
42403;101670;9
42403;101723;8
42403;107464;10
42403;107718;9
42403;107898;9
42403;108377;10
42403;108421;10
42403;111051;9
42403;113413;10
42403;114559;10
42403;114634;10
42403;114988;10
42403;115286;10
42403;116021;9
42403;116280;9
42403;123850;10
42403;123973;10
42403;124000;10
42403;124036;10
42403;124087;10
42403;124171;10
42403;124282;10
42403;124352;8
42403;124496;10
42403;134838;10
42403;135310;10
42403;135645;10
42403;135682;10
42403;135976;10
42403;136044;10
42403;136181;10
42403;136334;10
42403;136427;10
42403;139341;9
42403;151896;10
42403;152454;8
42403;152745;9
42403;154486;10
42403;158981;9
42403;159394;9
42403;164501;10
42403;165619;10
42403;170067;10
42403;171899;9
42403;180845;9
42403;182457;10
42403;182785;9
42403;182816;9
42403;197596;10
42403;197969;8
42403;202450;10
42403;215389;10
42403;253978;10
42403;253999;10
42411;9314;9
42411;47371;8
42411;47906;9
42411;57109;9
42411;65611;8
42411;79280;8
42411;81942;8
42411;101242;8
42411;102440;7
42411;111561;8
42411;116233;8
42411;135682;8
42411;135934;8
42411;139549;8
42411;152459;9
42411;154112;8
42411;166434;5
42411;170067;5
42411;217656;9
42411;254004;9
42431;9061;9
42431;24163;8
42431;47371;8
42431;55763;10
42431;55786;7
42431;91014;9
42431;101335;7
42431;117805;9
42431;118079;9
42431;118164;10
42431;156126;8
42431;156285;10
42431;166705;8
42431;170117;8
42435;44872;5
42435;53668;8
42435;54352;5
42435;94571;5
42435;100578;4
42435;101503;4
42435;102684;8
42435;111619;5
42435;119458;5
42435;135712;7
42435;138240;5
42435;138617;5
42435;139008;5
42435;139009;5
42435;226803;10
42435;226809;5
42435;226821;8
42445;12466;9
42445;95722;8
42445;138853;9
42445;164295;8
42494;12528;7
42494;55275;5
42494;104523;4
42494;110698;7
42517;56685;6
42517;83366;8
42517;119458;5
42517;133039;7
42517;133111;8
42517;138907;8
42517;166696;5
42517;262763;7
42517;262813;9
42517;266498;9
42549;11873;7
42549;12483;5
42549;44520;5
42549;78243;6
42549;79310;8
42549;107745;8
42549;129650;9
42549;170067;6
42549;248138;6
42554;47388;10
42554;47394;10
42554;83420;10
42554;91112;8
42554;93965;10
42554;169012;8
42554;171552;8
42554;197596;10
42584;128593;10
42584;181250;10
42584;192343;9
42589;12894;10
42589;47552;9
42589;54579;8
42589;56214;8
42589;78815;10
42589;86355;10
42589;208146;8
42601;12572;8
42601;24478;7
42601;28085;9
42601;49460;7
42601;73984;10
42601;75458;7
42601;94643;8
42601;100751;8
42601;103650;6
42601;107993;6
42601;108308;7
42601;108428;7
42601;115140;6
42601;138809;3
42601;152724;8
42601;162582;8
42607;24478;8
42607;47552;3
42607;77274;7
42607;91217;9
42607;100145;8
42607;100855;7
42607;108050;7
42607;123711;9
42607;153746;10
42607;157806;8
42607;161998;9
42607;232362;5
42648;8324;6
42648;9880;9
42648;12884;9
42648;91330;10
42648;110044;10
42648;135366;10
42648;139886;10
42648;164741;9
42648;169877;10
42648;180886;10
42682;68204;10
42682;106597;10
42682;106603;10
42682;108341;10
42682;124301;7
42682;138480;6
42682;138805;10
42682;250454;8
42682;250513;10
42683;7635;8
42683;12894;10
42683;94806;7
42683;107197;10
42720;55093;5
42720;94162;7
42720;94546;7
42720;94712;5
42720;94806;5
42720;95073;7
42720;101675;6
42720;108168;5
42720;108193;5
42720;116083;7
42720;138447;5
42736;7745;9
42736;10718;8
42736;10740;8
42736;13633;10
42736;20654;7
42736;82078;7
42736;82081;9
42736;132190;10
42736;168192;6
42736;202266;7
42736;210412;8
42749;5342;7
42749;114633;8
42749;138853;3
42749;153719;7
42749;154238;10
42749;180973;6
42749;241869;8
42771;20216;10
42771;20237;8
42771;72014;10
42771;84666;9
42771;85519;10
42771;114455;9
42771;118164;9
42771;118770;10
42771;165819;8
42771;166118;9
42771;262589;6
42771;262674;9
42771;262739;7
42771;262780;10
42781;82602;8
42781;87318;8
42781;124224;3
42781;236698;5
42781;250527;8
42801;10714;9
42801;12160;8
42801;20216;9
42801;39587;10
42801;47371;10
42801;47552;9
42801;55075;10
42801;159497;10
42801;162172;10
42801;163616;10
42801;169843;9
42801;192208;10
42801;217706;10
42801;217714;10
42801;217760;9
42801;249568;7
42888;3800;5
42888;6191;8
42888;9314;10
42888;9604;6
42888;9745;8
42888;9880;10
42888;10734;10
42888;21656;6
42888;23409;4
42888;23588;7
42888;23592;7
42888;23674;7
42888;23824;7
42888;23922;8
42888;28093;7
42888;47371;9
42888;47612;10
42888;47623;9
42888;47641;10
42888;47886;5
42888;47993;7
42888;56387;7
42888;56804;10
42888;56827;7
42888;57048;9
42888;73080;10
42888;73131;7
42888;73422;9
42888;73928;10
42888;76532;7
42888;76936;9
42888;81550;8
42888;83038;9
42888;83425;7
42888;83555;10
42888;106311;9
42888;107523;10
42888;107603;10
42888;107718;8
42888;108256;10
42888;108616;8
42888;119167;10
42888;134276;10
42888;134285;10
42888;136114;10
42888;136116;10
42888;136275;8
42888;138306;9
42888;138447;9
42888;139535;6
42888;139705;10
42888;150936;9
42888;165367;10
42888;166428;8
42888;166434;10
42888;169393;3
42888;172021;3
42888;180969;4
42888;182109;8
42888;182733;10
42888;182913;10
42888;202608;9
42888;203767;6
42888;218740;3
42888;248102;8
42888;248173;8
42893;73952;7
42893;106614;9
42893;114552;5
42893;133103;9
42893;139373;3
42893;161181;6
42893;166213;10
42898;9314;7
42898;24540;9
42898;57048;7
42909;45712;6
42909;55295;5
42909;57247;7
42909;64324;7
42909;68165;8
42909;87591;9
42909;87592;8
42909;95088;7
42909;95527;7
42909;95722;7
42909;103524;8
42909;108113;8
42909;115743;9
42909;115813;7
42909;138733;8
42909;152725;8
42909;152968;8
42909;153459;7
42909;153550;10
42909;163530;10
42909;207402;5
42922;6786;5
42922;7795;5
42922;24585;5
42922;42041;7
42922;125867;6
42922;181819;8
42922;248312;8
42950;11045;8
42950;11348;9
42950;76497;7
42950;78498;8
42950;106443;8
42950;135754;7
42950;166428;5
42950;197946;8
42950;209941;9
42950;248101;6
42965;47586;5
42965;87587;5
42965;87596;5
42976;9929;8
42976;10169;8
42976;10690;10
42976;12657;8
42976;14925;8
42976;23409;8
42976;24184;8
42976;28122;8
42976;28905;9
42976;29460;9
42976;41007;9
42976;42327;7
42976;46667;8
42976;47371;9
42976;56988;8
42976;57048;8
42976;57327;8
42976;72714;8
42976;72963;8
42976;73984;8
42976;74020;8
42976;75737;8
42976;79738;8
42976;81707;8
42976;82244;7
42976;82437;8
42976;82972;9
42976;86460;9
42976;90833;8
42976;101140;8
42976;105881;10
42976;107397;8
42976;108616;9
42976;108737;8
42976;112923;9
42976;119259;8
42976;119458;10
42976;119579;8
42976;126563;8
42976;153401;7
42976;153893;9
42976;154089;9
42976;162432;9
42976;166428;9
42976;166434;9
42976;166705;9
42976;168945;7
42976;170069;9
42976;170117;10
42976;196614;9
42976;197557;8
42976;202266;9
42976;253619;9
42976;253632;9
42976;253943;9
42976;253951;7
42976;258086;8
42980;11333;7
42980;23588;8
42980;55440;7
42980;65445;7
42980;91180;6
42980;95070;7
42980;101230;7
42980;101670;8
42980;107574;4
42980;108476;9
42980;138306;8
42980;139639;9
43026;12488;7
43026;24478;8
43026;106771;4
43026;108050;6
43026;114559;7
43026;115359;4
43026;159361;7
43026;169914;7
43026;169947;5
43026;253966;6
43027;23188;10
43027;30439;10
43027;56776;10
43027;74152;10
43027;82437;10
43027;83599;10
43027;106828;10
43027;115994;10
43027;135366;10
43027;152443;10
43029;7345;10
43029;44872;10
43029;71187;6
43029;76457;9
43029;100063;9
43029;106328;9
43029;106333;8
43029;107883;8
43029;108103;8
43029;114633;9
43029;155037;7
43029;159081;9
43029;159905;8
43029;182413;10
43056;3800;10
43056;4144;10
43056;47369;10
43056;82244;10
43056;108859;6
43056;128216;10
43056;128416;5
43056;181597;10
43056;207213;5
43083;83359;7
43083;207439;7
43120;2290;5
43120;4145;7
43120;6786;7
43120;9745;8
43120;54352;7
43120;56357;8
43120;82144;9
43120;83428;7
43120;94982;7
43120;101112;8
43120;101335;7
43120;108616;8
43120;136275;7
43120;139780;7
43120;155917;7
43120;164501;7
43120;181508;6
43137;54400;9
43137;76199;5
43137;95743;5
43137;97470;5
43137;102600;5
43137;115854;5
43137;124201;5
43137;136275;5
43137;139243;5
43137;153519;5
43137;162037;5
43143;13634;9
43143;27720;8
43143;27722;9
43143;54400;3
43143;75955;8
43143;87686;9
43143;95827;9
43143;101971;7
43143;102142;9
43143;102448;7
43143;102659;5
43143;102687;7
43143;207439;9
43143;234855;8
43147;94546;5
43147;115030;5
43147;139346;5
43147;208066;5
43153;12542;8
43153;56161;8
43153;95765;7
43153;108113;7
43153;108253;8
43153;116083;7
43153;197681;5
43153;229673;9
43153;253943;5
43164;5427;9
43164;20216;9
43164;55764;9
43164;55765;8
43164;82840;1
43164;94285;9
43164;94576;5
43164;99308;9
43164;100346;8
43187;2059;8
43191;54400;10
43191;55295;10
43191;56092;10
43191;115164;7
43191;115743;6
43191;118469;10
43191;119306;9
43191;218729;10
43191;218737;10
43191;218738;10
43191;218739;10
43191;218740;10
43191;218742;10
43191;218749;10
43216;9991;5
43216;56159;8
43216;78242;8
43216;97511;3
43216;100284;10
43216;101723;8
43216;115925;10
43216;133103;8
43216;139346;7
43216;192334;10
43216;217678;10
43225;68184;9
43225;76229;10
43225;101283;9
43225;111575;8
43225;123958;10
43225;124102;9
43225;124241;10
43225;153074;5
43231;49361;8
43231;76688;8
43231;101528;8
43231;108140;8
43231;111452;8
43231;111561;7
43231;111754;7
43231;114541;10
43231;153680;9
43232;24224;8
43232;77023;8
43232;100578;5
43232;101060;5
43232;185166;8
43232;202266;8
43232;202294;9
43232;202547;7
43253;55741;10
43253;114564;9
43253;152604;10
43253;153520;10
43253;162037;10
43253;218729;5
43258;1913;9
43258;16934;8
43258;25920;7
43258;47632;9
43258;74886;8
43258;119458;8
43258;141571;10
43258;143024;9
43258;186048;10
43266;30931;9
43266;54940;10
43266;85519;10
43266;262674;9
43266;262739;9
43288;5333;5
43288;7925;5
43288;8224;5
43288;11472;5
43288;13614;5
43288;13615;5
43288;13616;5
43288;13617;5
43288;13618;5
43288;13619;5
43288;13620;5
43288;45334;5
43288;45490;5
43288;45584;5
43288;45809;5
43288;45951;5
43288;47268;5
43288;47269;5
43288;47371;5
43288;47383;5
43288;47388;5
43288;47389;7
43288;47390;5
43288;47392;5
43288;53668;5
43288;54246;5
43288;54352;5
43288;54690;5
43288;54897;5
43288;55101;5
43288;55581;5
43288;55852;5
43288;57224;5
43288;64281;10
43288;64294;10
43288;64312;10
43288;64313;10
43288;64314;10
43288;64315;5
43288;64316;10
43288;64320;10
43288;64324;10
43288;64340;5
43288;64342;5
43288;65255;10
43288;65331;10
43288;65378;10
43288;65445;10
43288;66774;10
43288;68165;10
43288;68184;10
43288;68202;10
43288;68203;10
43288;68204;10
43288;68210;10
43288;68213;10
43288;68222;10
43288;68232;10
43288;68233;10
43288;68251;10
43288;68252;10
43288;68287;10
43288;71397;10
43288;71536;5
43288;72823;5
43288;73119;5
43288;78736;5
43288;81466;5
43288;81467;5
43288;81468;5
43288;81577;5
43288;81640;5
43288;81649;5
43288;81683;5
43288;81686;5
43288;81695;5
43288;81759;5
43288;81914;5
43288;82056;5
43288;82058;5
43288;82060;5
43288;82062;5
43288;82064;5
43288;82104;5
43288;82105;5
43288;82288;10
43288;82379;10
43288;82424;10
43288;82426;9
43288;82427;9
43288;82575;8
43288;82576;9
43288;83002;8
43288;83087;8
43288;83196;6
43288;83283;9
43288;83349;5
43288;83370;10
43288;83425;5
43288;91160;10
43288;91228;10
43288;91308;10
43288;91330;10
43288;91388;10
43288;94665;5
43288;94728;5
43288;94797;5
43288;94827;5
43288;94895;10
43288;94964;5
43288;95081;5
43288;95237;5
43288;95366;5
43288;95449;5
43288;95555;5
43288;95665;5
43288;95769;5
43288;95859;10
43288;95894;5
43288;96002;10
43288;96107;5
43288;96213;5
43288;97171;5
43288;99247;5
43288;99287;10
43288;99303;5
43288;99397;5
43288;99435;5
43288;99594;5
43288;99782;10
43288;99798;10
43288;99815;5
43288;99841;10
43288;99886;5
43288;99895;5
43288;99978;10
43288;99994;10
43288;100009;5
43288;100063;5
43288;100128;5
43288;100174;10
43288;100314;5
43288;100410;5
43288;100491;10
43288;100578;10
43288;100691;10
43288;101335;5
43288;101650;5
43288;102067;5
43288;102133;5
43288;102600;5
43288;102654;5
43288;102684;5
43288;103359;5
43288;103494;5
43288;106603;5
43288;107141;5
43288;107191;8
43288;107567;1
43288;107568;5
43288;107574;9
43288;108341;5
43288;118874;10
43288;122721;5
43288;122737;5
43288;122748;5
43288;122763;5
43288;122801;5
43288;123467;5
43288;123783;10
43288;123850;10
43288;123867;10
43288;123901;10
43288;123920;10
43288;123938;10
43288;123958;10
43288;123988;10
43288;124224;10
43288;124241;10
43288;124300;10
43288;124301;10
43288;124369;10
43288;124403;10
43288;124426;5
43288;124460;10
43288;124548;5
43288;124576;5
43288;124583;5
43288;124586;5
43288;134965;10
43288;135645;10
43288;135976;10
43288;136181;10
43288;136427;10
43288;138805;5
43288;144129;5
43288;153132;5
43288;153634;5
43288;153635;5
43288;153746;5
43288;156112;5
43288;156358;5
43288;156359;5
43288;156360;5
43288;156361;5
43288;156896;5
43288;156897;5
43288;157805;5
43288;157806;5
43288;158494;5
43288;158497;5
43288;159081;5
43288;159110;5
43288;159111;5
43288;159113;5
43288;159906;5
43288;159907;5
43288;160599;5
43288;160724;5
43288;160726;5
43288;160728;5
43288;162167;5
43288;162168;5
43288;162169;5
43288;164185;5
43288;164433;5
43288;164575;5
43288;164576;5
43288;164729;5
43288;165028;5
43288;165029;5
43288;165030;5
43288;181562;5
43288;202668;5
43288;202670;5
43288;215492;5
43288;220362;5
43288;220391;5
43288;220422;5
43288;250281;5
43288;250330;5
43288;250438;5
43288;250494;5
43288;250522;5
43288;250567;5
43288;250581;5
43305;3449;10
43305;5576;6
43305;10199;5
43305;14000;5
43305;14001;5
43305;24142;8
43305;47906;10
43305;55764;8
43305;65618;9
43305;75771;7
43305;83654;10
43305;93695;6
43305;94760;6
43305;95298;9
43305;95527;5
43305;100564;9
43305;102133;10
43305;105881;10
43305;114739;7
43305;114863;7
43305;115623;8
43305;116222;8
43305;123938;5
43305;135401;9
43305;151652;5
43305;158497;10
43305;166005;8
43305;250348;8
43316;10733;9
43316;12489;7
43316;47371;10
43316;53668;9
43316;54483;10
43316;55075;7
43316;55581;7
43316;56425;8
43316;73984;8
43316;86355;8
43316;93777;8
43316;93861;8
43316;93997;8
43316;94107;8
43316;94243;7
43316;94382;6
43316;94838;6
43316;95477;7
43316;101627;9
43316;101636;7
43316;102508;9
43316;106486;9
43316;106580;5
43316;113651;6
43316;114349;9
43316;114649;8
43316;118072;9
43316;124494;8
43316;136770;10
43316;139473;5
43316;152792;6
43316;153461;8
43316;160324;7
43316;180972;7
43316;182109;6
43316;218729;5
43317;9991;8
43317;11279;5
43317;12503;8
43317;13901;7
43317;23960;6
43317;27492;8
43317;47371;9
43317;54724;7
43317;98386;10
43317;100346;9
43317;117525;9
43317;129592;7
43317;129650;8
43317;129651;9
43317;129709;9
43317;129769;9
43317;129909;7
43317;130012;6
43317;130023;7
43317;130502;7
43317;135682;8
43317;147356;10
43317;186013;10
43317;186048;7
43317;207157;10
43350;8322;7
43350;9637;4
43350;9745;5
